word,definition,difficulty_level,frequency_score,word_type,first_char,last_char,word_length
누름누름하다,누름누름하다의 뜻,3,30,명사,누,다,6
당목화,당목화의 뜻,2,30,명사,당,화,3
어수룩이,어수룩이의 뜻,2,30,명사,어,이,4
위양장,위양장의 뜻,2,30,명사,위,장,3
박내현,박내현의 뜻,2,30,명사,박,현,3
무조사사격,무조사사격의 뜻,2,30,명사,무,격,5
박막질,박막질의 뜻,2,30,명사,박,질,3
민수름하다,민수름하다의 뜻,2,30,명사,민,다,5
반다해,반다해의 뜻,2,30,명사,반,해,3
맞대결,맞대결의 뜻,2,30,명사,맞,결,3
아스파라진,아스파라진의 뜻,2,30,명사,아,진,5
이륙거리,이륙거리의 뜻,2,30,명사,이,리,4
불트만,불트만의 뜻,2,30,명사,불,만,3
왕바퀴,왕바퀴의 뜻,2,30,명사,왕,퀴,3
백릉대,백릉대의 뜻,2,30,명사,백,대,3
밤송이머리,밤송이머리의 뜻,2,30,명사,밤,리,5
보살원,보살원의 뜻,2,30,명사,보,원,3
벽지다,벽지다의 뜻,2,30,명사,벽,다,3
복선화음하다,복선화음하다의 뜻,3,30,명사,복,다,6
번리지안,번리지안의 뜻,2,30,명사,번,안,4
밴디지,밴디지의 뜻,2,30,명사,밴,지,3
본향당,본향당의 뜻,2,30,명사,본,당,3
별부료,별부료의 뜻,2,30,명사,별,료,3
벼락닫이,벼락닫이의 뜻,2,30,명사,벼,이,4
벤투리,벤투리의 뜻,2,30,명사,벤,리,3
노르웨이나그네쥐,노르웨이나그네쥐의 뜻,3,30,명사,노,쥐,8
영향중,영향중의 뜻,2,30,명사,영,중,3
일장풍파,일장풍파의 뜻,2,30,명사,일,파,4
쐐기털,쐐기털의 뜻,2,30,명사,쐐,털,3
심색단,심색단의 뜻,2,30,명사,심,단,3
실량하다,실량하다의 뜻,2,30,명사,실,다,4
선불선,선불선의 뜻,2,30,명사,선,선,3
속사봉,속사봉의 뜻,2,30,명사,속,봉,3
실언,실언의 뜻,2,30,명사,실,언,2
알랑쇠,알랑쇠의 뜻,2,30,명사,알,쇠,3
아스테록실론,아스테록실론의 뜻,3,30,명사,아,론,6
아감지,아감지의 뜻,2,30,명사,아,지,3
흉악,흉악의 뜻,2,30,명사,흉,악,2
실합하다,실합하다의 뜻,2,30,명사,실,다,4
아빈,아빈의 뜻,2,30,명사,아,빈,2
앙하다,앙하다의 뜻,2,30,명사,앙,다,3
언편,언편의 뜻,2,30,명사,언,편,2
양찌끼,양찌끼의 뜻,2,30,명사,양,끼,3
시각교차,시각교차의 뜻,2,30,명사,시,차,4
흥국강병,흥국강병의 뜻,2,30,명사,흥,병,4
양단간,양단간의 뜻,2,30,명사,양,간,3
얼치기대처,얼치기대처의 뜻,2,30,명사,얼,처,5
유치우편,유치우편의 뜻,2,30,명사,유,편,4
진천뢰,진천뢰의 뜻,2,30,명사,진,뢰,3
천하일품,천하일품의 뜻,2,30,명사,천,품,4
치패,치패의 뜻,2,30,명사,치,패,2
젓갖,젓갖의 뜻,2,30,명사,젓,갖,2
큰구슬붕이,큰구슬붕이의 뜻,2,30,명사,큰,이,5
피구효과,피구효과의 뜻,2,30,명사,피,과,4
하승천,하승천의 뜻,2,30,명사,하,천,3
피스강,피스강의 뜻,2,30,명사,피,강,3
중파대,중파대의 뜻,2,30,명사,중,대,3
황고사리,황고사리의 뜻,2,30,명사,황,리,4
황아귀,황아귀의 뜻,2,30,명사,황,귀,3
평머리반디,평머리반디의 뜻,2,30,명사,평,디,5
중립국,중립국의 뜻,2,30,명사,중,국,3
조합계산,조합계산의 뜻,2,30,명사,조,산,4
캔트,캔트의 뜻,2,30,명사,캔,트,2
천은산,천은산의 뜻,2,30,명사,천,산,3
집비둘기,집비둘기의 뜻,2,30,명사,집,기,4
찌끼,찌끼의 뜻,2,30,명사,찌,끼,2
좌뜨다,좌뜨다의 뜻,2,30,명사,좌,다,3
치키다,치키다의 뜻,2,30,명사,치,다,3
주먹치기,주먹치기의 뜻,2,30,명사,주,기,4
주모경,주모경의 뜻,2,30,명사,주,경,3
짝살,짝살의 뜻,2,30,명사,짝,살,2
지싯거리다,지싯거리다의 뜻,2,30,명사,지,다,5
접점력,접점력의 뜻,2,30,명사,접,력,3
짚세기,짚세기의 뜻,2,30,명사,짚,기,3
조복법,조복법의 뜻,2,30,명사,조,법,3
황금보관,황금보관의 뜻,2,30,명사,황,관,4
오어니즘,오어니즘의 뜻,2,30,명사,오,즘,4
용암대지,용암대지의 뜻,2,30,명사,용,지,4
접속부사,접속부사의 뜻,2,30,명사,접,사,4
에르난데스,에르난데스의 뜻,2,30,명사,에,스,5
황신,황신의 뜻,2,30,명사,황,신,2
흰백,흰백의 뜻,2,30,명사,흰,백,2
헌지붕조개,헌지붕조개의 뜻,2,30,명사,헌,개,5
자운영,자운영의 뜻,2,30,명사,자,영,3
일패도지,일패도지의 뜻,2,30,명사,일,지,4
영조본,영조본의 뜻,2,30,명사,영,본,3
수청,수청의 뜻,2,30,명사,수,청,2
어리전,어리전의 뜻,2,30,명사,어,전,3
온위,온위의 뜻,2,30,명사,온,위,2
온콜회선,온콜회선의 뜻,2,30,명사,온,선,4
후버댐,후버댐의 뜻,2,30,명사,후,댐,3
정리되다,정리되다의 뜻,2,30,명사,정,다,4
특위,특위의 뜻,2,30,명사,특,위,2
절지동물문,절지동물문의 뜻,2,30,명사,절,문,5
아론,아론의 뜻,2,30,명사,아,론,2
정액뇨,정액뇨의 뜻,2,30,명사,정,뇨,3
유사증,유사증의 뜻,2,30,명사,유,증,3
유럽,유럽의 뜻,2,30,명사,유,럽,2
후조부,후조부의 뜻,2,30,명사,후,부,3
검은소름그물버섯,검은소름그물버섯의 뜻,3,30,명사,검,섯,8
가짓과,가짓과의 뜻,2,30,명사,가,과,3
피시방,피시방의 뜻,2,30,명사,피,방,3
그뜩,그뜩의 뜻,2,30,명사,그,뜩,2
후비적후비적,후비적후비적의 뜻,3,30,명사,후,적,6
긴급피난,긴급피난의 뜻,2,30,명사,긴,난,4
꿀럭,꿀럭의 뜻,2,30,명사,꿀,럭,2
내시부,내시부의 뜻,2,30,명사,내,부,3
기름샘,기름샘의 뜻,2,30,명사,기,샘,3
김노경,김노경의 뜻,2,30,명사,김,경,3
꽁영감,꽁영감의 뜻,2,30,명사,꽁,감,3
낭탕자,낭탕자의 뜻,2,30,명사,낭,자,3
기업공시,기업공시의 뜻,2,30,명사,기,시,4
기동전술,기동전술의 뜻,2,30,명사,기,술,4
금옥,금옥의 뜻,2,30,명사,금,옥,2
나새나,나새나의 뜻,2,30,명사,나,나,3
남술,남술의 뜻,2,30,명사,남,술,2
케토스,케토스의 뜻,2,30,명사,케,스,3
네다섯,네다섯의 뜻,2,30,명사,네,섯,3
귀천궁달,귀천궁달의 뜻,2,30,명사,귀,달,4
금파산,금파산의 뜻,2,30,명사,금,산,3
김태자전,김태자전의 뜻,2,30,명사,김,전,4
금전락,금전락의 뜻,2,30,명사,금,락,3
깡동거리다,깡동거리다의 뜻,2,30,명사,깡,다,5
이광필,이광필의 뜻,2,30,명사,이,필,3
활자체,활자체의 뜻,2,30,명사,활,체,3
인위법,인위법의 뜻,2,30,명사,인,법,3
다상회로,다상회로의 뜻,2,30,명사,다,로,4
해후,해후의 뜻,2,30,명사,해,후,2
메틸에테르,메틸에테르의 뜻,2,30,명사,메,르,5
토리주머니,토리주머니의 뜻,2,30,명사,토,니,5
믈구븨,믈구븨의 뜻,2,30,명사,믈,븨,3
반문농부,반문농부의 뜻,2,30,명사,반,부,4
뱐죽뱐죽,뱐죽뱐죽의 뜻,2,30,명사,뱐,죽,4
작은술,작은술의 뜻,2,30,명사,작,술,3
무산선,무산선의 뜻,2,30,명사,무,선,3
몽당팔,몽당팔의 뜻,2,30,명사,몽,팔,3
뷰타다이엔,뷰타다이엔의 뜻,2,30,명사,뷰,엔,5
무병,무병의 뜻,2,30,명사,무,병,2
미련히,미련히의 뜻,2,30,명사,미,히,3
매일신문,매일신문의 뜻,2,30,명사,매,문,4
말밤수,말밤수의 뜻,2,30,명사,말,수,3
합사발,합사발의 뜻,2,30,명사,합,발,3
모씨,모씨의 뜻,2,30,명사,모,씨,2
배추국,배추국의 뜻,2,30,명사,배,국,3
무당성,무당성의 뜻,2,30,명사,무,성,3
반혼초,반혼초의 뜻,2,30,명사,반,초,3
바람길,바람길의 뜻,2,30,명사,바,길,3
목축시대,목축시대의 뜻,2,30,명사,목,대,4
물밀다,물밀다의 뜻,2,30,명사,물,다,3
발전동기,발전동기의 뜻,2,30,명사,발,기,4
발염,발염의 뜻,2,30,명사,발,염,2
무성히,무성히의 뜻,2,30,명사,무,히,3
번영기,번영기의 뜻,2,30,명사,번,기,3
분할구,분할구의 뜻,2,30,명사,분,구,3
일반법,일반법의 뜻,2,30,명사,일,법,3
장개석,장개석의 뜻,2,30,명사,장,석,3
엥겔계수,엥겔계수의 뜻,2,30,명사,엥,수,4
영업질,영업질의 뜻,2,30,명사,영,질,3
옥관자,옥관자의 뜻,2,30,명사,옥,자,3
인코넬,인코넬의 뜻,2,30,명사,인,넬,3
일랑은,일랑은의 뜻,2,30,명사,일,은,3
올각올각하다,올각올각하다의 뜻,3,30,명사,올,다,6
오가다,오가다의 뜻,2,30,명사,오,다,3
아치형마치,아치형마치의 뜻,2,30,명사,아,치,5
에드워드일세,에드워드일세의 뜻,3,30,명사,에,세,6
여피,여피의 뜻,2,30,명사,여,피,2
유음사인,유음사인의 뜻,2,30,명사,유,인,4
연호정,연호정의 뜻,2,30,명사,연,정,3
역임,역임의 뜻,2,30,명사,역,임,2
일산대꼭지,일산대꼭지의 뜻,2,30,명사,일,지,5
엘즈워스랜드,엘즈워스랜드의 뜻,3,30,명사,엘,드,6
왕찬,왕찬의 뜻,2,30,명사,왕,찬,2
일렁일렁하다,일렁일렁하다의 뜻,3,30,명사,일,다,6
저리위,저리위의 뜻,2,30,명사,저,위,3
엿다,엿다의 뜻,2,30,명사,엿,다,2
팽창계,팽창계의 뜻,2,30,명사,팽,계,3
탄타,탄타의 뜻,2,30,명사,탄,타,2
잡좆,잡좆의 뜻,2,30,명사,잡,좆,2
퇴거,퇴거의 뜻,2,30,명사,퇴,거,2
축계,축계의 뜻,2,30,명사,축,계,2
페론,페론의 뜻,2,30,명사,페,론,2
경험아,경험아의 뜻,2,30,명사,경,아,3
가우스단위계,가우스단위계의 뜻,3,30,명사,가,계,6
각시조,각시조의 뜻,2,30,명사,각,조,3
간접누화,간접누화의 뜻,2,30,명사,간,화,4
가음수분해,가음수분해의 뜻,2,30,명사,가,해,5
가을날,가을날의 뜻,2,30,명사,가,날,3
강공,강공의 뜻,2,30,명사,강,공,2
검어,검어의 뜻,2,30,명사,검,어,2
감수형,감수형의 뜻,2,30,명사,감,형,3
격발하다,격발하다의 뜻,2,30,명사,격,다,4
개빙,개빙의 뜻,2,30,명사,개,빙,2
걸린곡,걸린곡의 뜻,2,30,명사,걸,곡,3
가치산,가치산의 뜻,2,30,명사,가,산,3
감손우라늄,감손우라늄의 뜻,2,30,명사,감,늄,5
걸관,걸관의 뜻,2,30,명사,걸,관,2
결채가요,결채가요의 뜻,2,30,명사,결,요,4
경찰기관,경찰기관의 뜻,2,30,명사,경,관,4
발레리나,발레리나의 뜻,2,30,명사,발,나,4
광재,광재의 뜻,2,30,명사,광,재,2
게맛살,게맛살의 뜻,2,30,명사,게,살,3
금강장왕,금강장왕의 뜻,2,30,명사,금,왕,4
나폴리악파,나폴리악파의 뜻,2,30,명사,나,파,5
김연광,김연광의 뜻,2,30,명사,김,광,3
도지다,도지다의 뜻,2,30,명사,도,다,3
답포,답포의 뜻,2,30,명사,답,포,2
돌솜천,돌솜천의 뜻,2,30,명사,돌,천,3
돈령부,돈령부의 뜻,2,30,명사,돈,부,3
논경,논경의 뜻,2,30,명사,논,경,2
단한,단한의 뜻,2,30,명사,단,한,2
더블파울,더블파울의 뜻,2,30,명사,더,울,4
덧보태다,덧보태다의 뜻,2,30,명사,덧,다,4
동여,동여의 뜻,2,30,명사,동,여,2
데아미치스,데아미치스의 뜻,2,30,명사,데,스,5
대포자엽,대포자엽의 뜻,2,30,명사,대,엽,4
둥근기둥,둥근기둥의 뜻,2,30,명사,둥,둥,4
달걀흰자,달걀흰자의 뜻,2,30,명사,달,자,4
도학자,도학자의 뜻,2,30,명사,도,자,3
노비색,노비색의 뜻,2,30,명사,노,색,3
녹진하다,녹진하다의 뜻,2,30,명사,녹,다,4
다홍실,다홍실의 뜻,2,30,명사,다,실,3
독점사업,독점사업의 뜻,2,30,명사,독,업,4
도로무공하다,도로무공하다의 뜻,3,30,명사,도,다,6
대표원,대표원의 뜻,2,30,명사,대,원,3
동력조향장치,동력조향장치의 뜻,3,30,명사,동,치,6
미리초발파,미리초발파의 뜻,2,30,명사,미,파,5
물질량,물질량의 뜻,2,30,명사,물,량,3
몰큰,몰큰의 뜻,2,30,명사,몰,큰,2
묵감,묵감의 뜻,2,30,명사,묵,감,2
부리다,부리다의 뜻,2,30,명사,부,다,3
변성암,변성암의 뜻,2,30,명사,변,암,3
부절,부절의 뜻,2,30,명사,부,절,2
분재하다,분재하다의 뜻,2,30,명사,분,다,4
벙터지,벙터지의 뜻,2,30,명사,벙,지,3
불면하다,불면하다의 뜻,2,30,명사,불,다,4
비죽배죽,비죽배죽의 뜻,2,30,명사,비,죽,4
볼뚱볼뚱하다,볼뚱볼뚱하다의 뜻,3,30,명사,볼,다,6
부껍질,부껍질의 뜻,2,30,명사,부,질,3
세포분열주기,세포분열주기의 뜻,3,30,명사,세,기,6
삭발염의,삭발염의의 뜻,2,30,명사,삭,의,4
방문록,방문록의 뜻,2,30,명사,방,록,3
발쇠,발쇠의 뜻,2,30,명사,발,쇠,2
번복하다,번복하다의 뜻,2,30,명사,번,다,4
복백,복백의 뜻,2,30,명사,복,백,2
북접,북접의 뜻,2,30,명사,북,접,2
분지르다,분지르다의 뜻,2,30,명사,분,다,4
번조하다,번조하다의 뜻,2,30,명사,번,다,4
반사표지,반사표지의 뜻,2,30,명사,반,지,4
본태,본태의 뜻,2,30,명사,본,태,2
붕붕하다,붕붕하다의 뜻,2,30,명사,붕,다,4
부활초,부활초의 뜻,2,30,명사,부,초,3
사물사물하다,사물사물하다의 뜻,3,30,명사,사,다,6
배슥,배슥의 뜻,2,30,명사,배,슥,2
배전띠,배전띠의 뜻,2,30,명사,배,띠,3
별방,별방의 뜻,2,30,명사,별,방,2
봉등,봉등의 뜻,2,30,명사,봉,등,2
비웃지짐이,비웃지짐이의 뜻,2,30,명사,비,이,5
비프커틀릿,비프커틀릿의 뜻,2,30,명사,비,릿,5
뻐적지근하다,뻐적지근하다의 뜻,3,30,명사,뻐,다,6
분홍방,분홍방의 뜻,2,30,명사,분,방,3
세잎돌쩌귀,세잎돌쩌귀의 뜻,2,30,명사,세,귀,5
아배,아배의 뜻,2,30,명사,아,배,2
칠사,칠사의 뜻,2,30,명사,칠,사,2
답변,답변의 뜻,2,30,명사,답,변,2
초절,초절의 뜻,2,30,명사,초,절,2
학생회,학생회의 뜻,2,30,명사,학,회,3
턱시도,턱시도의 뜻,2,30,명사,턱,도,3
쿵쾅쿵쾅,쿵쾅쿵쾅의 뜻,2,30,명사,쿵,쾅,4
녀서,녀서의 뜻,2,30,명사,녀,서,2
돌그릇,돌그릇의 뜻,2,30,명사,돌,릇,3
입찰,입찰의 뜻,2,30,명사,입,찰,2
브레드칩,브레드칩의 뜻,2,30,명사,브,칩,4
나인협,나인협의 뜻,2,30,명사,나,협,3
동갈치,동갈치의 뜻,2,30,명사,동,치,3
위서,위서의 뜻,2,30,명사,위,서,2
굽다리접시,굽다리접시의 뜻,2,30,명사,굽,시,5
김질,김질의 뜻,2,30,명사,김,질,2
남반,남반의 뜻,2,30,명사,남,반,2
겨자즙,겨자즙의 뜻,2,30,명사,겨,즙,3
겁략,겁략의 뜻,2,30,명사,겁,략,2
거낭,거낭의 뜻,2,30,명사,거,낭,2
갯댑싸리,갯댑싸리의 뜻,2,30,명사,갯,리,4
경골어류,경골어류의 뜻,2,30,명사,경,류,4
가체적간,가체적간의 뜻,2,30,명사,가,간,4
깜숭하다,깜숭하다의 뜻,2,30,명사,깜,다,4
개더,개더의 뜻,2,30,명사,개,더,2
계면조사랑가,계면조사랑가의 뜻,3,30,명사,계,가,6
가석방되다,가석방되다의 뜻,2,30,명사,가,다,5
간혼하다,간혼하다의 뜻,2,30,명사,간,다,4
감명하다,감명하다의 뜻,2,30,명사,감,다,4
견득,견득의 뜻,2,30,명사,견,득,2
가전자,가전자의 뜻,2,30,명사,가,자,3
각급,각급의 뜻,2,30,명사,각,급,2
가정극,가정극의 뜻,2,30,명사,가,극,3
공처노비,공처노비의 뜻,2,30,명사,공,비,4
가스씨리카트,가스씨리카트의 뜻,3,30,명사,가,트,6
감삼화음,감삼화음의 뜻,2,30,명사,감,음,4
간이언어,간이언어의 뜻,2,30,명사,간,어,4
강명준,강명준의 뜻,2,30,명사,강,준,3
가교제,가교제의 뜻,2,30,명사,가,제,3
거품김지의,거품김지의의 뜻,2,30,명사,거,의,5
경기변동,경기변동의 뜻,2,30,명사,경,동,4
감줄틀,감줄틀의 뜻,2,30,명사,감,틀,3
가끼다,가끼다의 뜻,2,30,명사,가,다,3
게타르,게타르의 뜻,2,30,명사,게,르,3
군용장구,군용장구의 뜻,2,30,명사,군,구,4
광동파,광동파의 뜻,2,30,명사,광,파,3
고정식탄약,고정식탄약의 뜻,2,30,명사,고,약,5
광산기계,광산기계의 뜻,2,30,명사,광,계,4
고상돈,고상돈의 뜻,2,30,명사,고,돈,3
공상세,공상세의 뜻,2,30,명사,공,세,3
관재수,관재수의 뜻,2,30,명사,관,수,3
광물자원,광물자원의 뜻,2,30,명사,광,원,4
국제주,국제주의 뜻,2,30,명사,국,주,3
게첩,게첩의 뜻,2,30,명사,게,첩,2
경력직공무원,경력직공무원의 뜻,3,30,명사,경,원,6
과보자,과보자의 뜻,2,30,명사,과,자,3
공허감,공허감의 뜻,2,30,명사,공,감,3
그리스건축,그리스건축의 뜻,2,30,명사,그,축,5
공서하다,공서하다의 뜻,2,30,명사,공,다,4
구레논,구레논의 뜻,2,30,명사,구,논,3
구도독부,구도독부의 뜻,2,30,명사,구,부,4
관설철도,관설철도의 뜻,2,30,명사,관,도,4
굴림새,굴림새의 뜻,2,30,명사,굴,새,3
국제상품견본시장,국제상품견본시장의 뜻,3,30,명사,국,장,8
골묵,골묵의 뜻,2,30,명사,골,묵,2
고치방,고치방의 뜻,2,30,명사,고,방,3
공융점,공융점의 뜻,2,30,명사,공,점,3
곤두자,곤두자의 뜻,2,30,명사,곤,자,3
관보,관보의 뜻,2,30,명사,관,보,2
규산납,규산납의 뜻,2,30,명사,규,납,3
구인재,구인재의 뜻,2,30,명사,구,재,3
겻집,겻집의 뜻,2,30,명사,겻,집,2
고저기,고저기의 뜻,2,30,명사,고,기,3
구매력평가,구매력평가의 뜻,2,30,명사,구,가,5
극대치,극대치의 뜻,2,30,명사,극,치,3
군물사,군물사의 뜻,2,30,명사,군,사,3
계단식살림집,계단식살림집의 뜻,3,30,명사,계,집,6
곡행,곡행의 뜻,2,30,명사,곡,행,2
곤좌간향,곤좌간향의 뜻,2,30,명사,곤,향,4
고자리파리,고자리파리의 뜻,2,30,명사,고,리,5
관조적,관조적의 뜻,2,30,명사,관,적,3
국명,국명의 뜻,2,30,명사,국,명,2
구조적국제분쟁,구조적국제분쟁의 뜻,3,30,명사,구,쟁,7
귀따기,귀따기의 뜻,2,30,명사,귀,기,3
고정스럽다,고정스럽다의 뜻,2,30,명사,고,다,5
광란젓,광란젓의 뜻,2,30,명사,광,젓,3
공폭,공폭의 뜻,2,30,명사,공,폭,2
군의장,군의장의 뜻,2,30,명사,군,장,3
고휼,고휼의 뜻,2,30,명사,고,휼,2
곰작,곰작의 뜻,2,30,명사,곰,작,2
국혼,국혼의 뜻,2,30,명사,국,혼,2
골탄말,골탄말의 뜻,2,30,명사,골,말,3
국미주,국미주의 뜻,2,30,명사,국,주,3
고분자,고분자의 뜻,2,30,명사,고,자,3
공찰,공찰의 뜻,2,30,명사,공,찰,2
고발문학,고발문학의 뜻,2,30,명사,고,학,4
고라말,고라말의 뜻,2,30,명사,고,말,3
곤두꾼,곤두꾼의 뜻,2,30,명사,곤,꾼,3
공급량,공급량의 뜻,2,30,명사,공,량,3
공동항해,공동항해의 뜻,2,30,명사,공,해,4
구유물론,구유물론의 뜻,2,30,명사,구,론,4
구릿구릿,구릿구릿의 뜻,2,30,명사,구,릿,4
궤도변압기,궤도변압기의 뜻,2,30,명사,궤,기,5
극류도장,극류도장의 뜻,2,30,명사,극,장,4
고치판,고치판의 뜻,2,30,명사,고,판,3
그리스도기원,그리스도기원의 뜻,3,30,명사,그,원,6
누름철근,누름철근의 뜻,2,30,명사,누,근,4
긔계,긔계의 뜻,2,30,명사,긔,계,2
